"<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>"
"AFKS,D,20200320,000000,12.5500000,13.4980000,12.3140000,12.4800000,98919400"
"AFKS,D,20200323,000000,11.8790000,12.3800000,11.7620000,11.8600000,55288100"
"AFKS,D,20200324,000000,12.5290000,12.9000000,12.1310000,12.5000000,69446200"
"AFKS,D,20200325,000000,12.9000000,13.4760000,12.0890000,12.6770000,90614500"
"AFKS,D,20200326,000000,12.5000000,12.6550000,12.1200000,12.3000000,66260800"
"AFKS,D,20200327,000000,12.4210000,12.7480000,11.9310000,12.1600000,63357800"
"AFKS,D,20200330,000000,11.8500000,12.4500000,11.8370000,12.3730000,52522500"
"AFKS,D,20200331,000000,12.5900000,13.1850000,12.4840000,13.1150000,72095600"
"AFKS,D,20200401,000000,12.8520000,13.0970000,12.5290000,12.9300000,37693000"
"AFKS,D,20200402,000000,13.2400000,13.4030000,12.6610000,13.0100000,57524300"
"AFKS,D,20200403,000000,13.0740000,13.4750000,12.9440000,13.3040000,52879200"
"AFKS,D,20200406,000000,13.5000000,13.9700000,13.4500000,13.9500000,57296600"
"AFKS,D,20200407,000000,14.1350000,14.7790000,13.6850000,13.9600000,103329700"
"AFKS,D,20200408,000000,13.8500000,14.4100000,13.6700000,14.1600000,48849900"
"AFKS,D,20200409,000000,14.2560000,14.6700000,13.7500000,14.1200000,91466900"
"AFKS,D,20200410,000000,14.1430000,14.3500000,13.9090000,14.3300000,20044800"
"AFKS,D,20200413,000000,14.4000000,14.4440000,13.8000000,14.0510000,27842700"
"AFKS,D,20200414,000000,14.1280000,14.2760000,13.8030000,13.8290000,36759600"
"AFKS,D,20200415,000000,13.8150000,13.8280000,13.1100000,13.1700000,70833700"
"AFKS,D,20200416,000000,13.2200000,13.4480000,12.8650000,13.0000000,68021200"
"AFKS,D,20200417,000000,13.2380000,13.3700000,13.1400000,13.3270000,24522800"
"AFKS,D,20200420,000000,13.3300000,14.4400000,13.2400000,13.9700000,97769300"
"AFKS,D,20200421,000000,13.7740000,13.8540000,13.2130000,13.3900000,60944400"
"AFKS,D,20200422,000000,13.3790000,13.9150000,13.2530000,13.6520000,46322500"
"AFKS,D,20200423,000000,13.8600000,13.9700000,13.6050000,13.8200000,26089200"
"AFKS,D,20200424,000000,13.7600000,13.7980000,13.5000000,13.5050000,23608200"
"AFKS,D,20200427,000000,13.5550000,13.9490000,13.5050000,13.9100000,30757400"
"AFKS,D,20200428,000000,13.9110000,14.2100000,13.8000000,13.8810000,42050300"
"AFKS,D,20200429,000000,14.0110000,14.2580000,13.9440000,14.1930000,27018900"
"AFKS,D,20200430,000000,14.2770000,14.4980000,14.1280000,14.4500000,50238100"
"AFKS,D,20200504,000000,14.2550000,14.2640000,13.9200000,14.2090000,20796600"
"AFKS,D,20200505,000000,14.3640000,14.5590000,14.2590000,14.4890000,17071700"
"AFKS,D,20200506,000000,14.5010000,14.6410000,14.3930000,14.5150000,22090600"
"AFKS,D,20200507,000000,14.5200000,14.6350000,14.3550000,14.3880000,16048200"
"AFKS,D,20200508,000000,14.4100000,14.4850000,14.1760000,14.4850000,15047000"
"AFKS,D,20200512,000000,14.5000000,14.5900000,14.3000000,14.4070000,17552400"
"AFKS,D,20200513,000000,14.3410000,14.3820000,14.0400000,14.1600000,26584700"
"AFKS,D,20200514,000000,14.0500000,14.1070000,13.7400000,13.8000000,29141200"
"AFKS,D,20200515,000000,13.9510000,14.0700000,13.9040000,14.0000000,14316100"
"AFKS,D,20200518,000000,14.0250000,14.4490000,14.0010000,14.4200000,38467800"
"AFKS,D,20200519,000000,14.4990000,14.9140000,14.3680000,14.5060000,43736800"
"AFKS,D,20200520,000000,14.5000000,15.0500000,14.4330000,14.8910000,59709700"
"AFKS,D,20200521,000000,14.8910000,15.1700000,14.4100000,14.5200000,49042000"
"AFKS,D,20200522,000000,14.4200000,14.5950000,14.2740000,14.4880000,20250100"
"AFKS,D,20200525,000000,14.5990000,14.8490000,14.5370000,14.8300000,14046700"
"AFKS,D,20200526,000000,14.8770000,15.0620000,14.8120000,14.8400000,31881600"
"AFKS,D,20200527,000000,14.8880000,15.1880000,14.7760000,14.9900000,37279000"
"AFKS,D,20200528,000000,15.1250000,15.1500000,14.9270000,15.0700000,19426100"
"AFKS,D,20200529,000000,15.0700000,15.5570000,14.9640000,15.3000000,71525500"
"AFKS,D,20200601,000000,15.3840000,15.7960000,15.2550000,15.7410000,39978000"
"AFKS,D,20200602,000000,15.8570000,16.7220000,15.6500000,16.2200000,93353000"
"AFKS,D,20200603,000000,16.4000000,16.5600000,15.5750000,16.1620000,52749800"
"AFKS,D,20200604,000000,16.1620000,17.4110000,15.7020000,17.1330000,115396600"
"AFKS,D,20200605,000000,17.3000000,17.3430000,16.7250000,16.9410000,45705000"
"AFKS,D,20200608,000000,16.9730000,17.1090000,16.7610000,16.9470000,27710400"
"AFKS,D,20200609,000000,16.9890000,17.1690000,16.6060000,16.9430000,57471900"
"AFKS,D,20200610,000000,17.0410000,17.2980000,16.6350000,16.7420000,33408100"
"AFKS,D,20200611,000000,16.5820000,16.6080000,15.9620000,16.1100000,33893900"
"AFKS,D,20200615,000000,15.7360000,16.6370000,15.5620000,16.4840000,39555100"
"AFKS,D,20200616,000000,16.6850000,17.0720000,16.6240000,16.9500000,32469100"
"AFKS,D,20200617,000000,17.2000000,17.6400000,17.0860000,17.4840000,77747000"
"AFKS,D,20200618,000000,17.5500000,17.5500000,16.8210000,17.1310000,45908100"
"AFKS,D,20200619,000000,17.2020000,17.2990000,16.7850000,16.7850000,34973000"
"AFKS,D,20200622,000000,16.7800000,17.1000000,16.6100000,17.1000000,16515300"
"AFKS,D,20200623,000000,17.0990000,17.1630000,16.9310000,17.0740000,25774200"
"AFKS,D,20200625,000000,16.7330000,17.2640000,16.6240000,17.1800000,27459000"
"AFKS,D,20200626,000000,17.2480000,17.3420000,17.0600000,17.2350000,15314900"
"AFKS,D,20200629,000000,17.3000000,17.5810000,17.0630000,17.4500000,38182400"
"AFKS,D,20200630,000000,17.4530000,17.6300000,17.0720000,17.1000000,34632000"
"AFKS,D,20200702,000000,17.2310000,17.4340000,16.9240000,17.1720000,32859200"
"AFKS,D,20200703,000000,17.2050000,17.3490000,17.1260000,17.2560000,14302200"
"AFKS,D,20200706,000000,17.4000000,17.8400000,17.3330000,17.7890000,39272600"
"AFKS,D,20200707,000000,17.7890000,18.0500000,17.2490000,17.3200000,35340600"
"AFKS,D,20200708,000000,17.3340000,18.0700000,17.2050000,18.0000000,56008500"
"AFKS,D,20200709,000000,18.0000000,18.3590000,17.8870000,18.0000000,41907400"
"AFKS,D,20200710,000000,17.9100000,18.0430000,17.6040000,17.7170000,18066000"
"AFKS,D,20200713,000000,17.7270000,17.9480000,17.7270000,17.8650000,10980600"
"AFKS,D,20200714,000000,17.7700000,17.7700000,17.4300000,17.5520000,24059700"
"AFKS,D,20200715,000000,17.5620000,18.2010000,17.3930000,17.9500000,25782300"
"AFKS,D,20200716,000000,17.9470000,18.0870000,17.6620000,18.0870000,10888200"
"AFKS,D,20200717,000000,18.0830000,18.5200000,17.9930000,18.4100000,22086600"
"AFKS,D,20200720,000000,18.3590000,19.3670000,18.2110000,19.2220000,38769600"
"AFKS,D,20200721,000000,19.2190000,19.4800000,18.9260000,18.9260000,22051700"
"AFKS,D,20200722,000000,18.9000000,19.3700000,18.8500000,19.2720000,19783300"
"AFKS,D,20200723,000000,19.3700000,19.5200000,18.9540000,19.0050000,22267700"
"AFKS,D,20200724,000000,19.0040000,19.1410000,18.7210000,18.8980000,23747400"
"AFKS,D,20200727,000000,18.8300000,19.3350000,18.7370000,19.0530000,22564000"
"AFKS,D,20200728,000000,19.1060000,19.3060000,18.9900000,19.0920000,13709800"
"AFKS,D,20200729,000000,19.1490000,19.5650000,19.0330000,19.2830000,20175200"
"AFKS,D,20200730,000000,19.3320000,19.3990000,19.0450000,19.1900000,18249400"
"AFKS,D,20200731,000000,19.2900000,19.9770000,19.2380000,19.7580000,38662600"
"AFKS,D,20200803,000000,19.8740000,21.3740000,16.5030000,19.9900000,38721800"
"AFKS,D,20200804,000000,20.0400000,20.4890000,20.0010000,20.3800000,21798100"
"AFKS,D,20200805,000000,20.4230000,20.9490000,20.2410000,20.4850000,51734100"
"AFKS,D,20200806,000000,20.5710000,20.6900000,19.7640000,20.1250000,38398300"
"AFKS,D,20200807,000000,20.0090000,20.3270000,19.9230000,20.1160000,17004000"
"AFKS,D,20200810,000000,20.1000000,20.3500000,19.9340000,20.1140000,20570500"
"AFKS,D,20200811,000000,20.0220000,22.7610000,20.0160000,21.8000000,379545000"
"AFKS,D,20200812,000000,22.0070000,22.7270000,21.1840000,21.6690000,145457900"
"AFKS,D,20200813,000000,21.4540000,21.8790000,21.2410000,21.4150000,44260600"
"AFKS,D,20200814,000000,21.5500000,21.8490000,21.1450000,21.7470000,42293700"
"AFKS,D,20200817,000000,21.9000000,21.9980000,20.6600000,21.1000000,87120400"
"AFKS,D,20200818,000000,20.9800000,21.4200000,20.5560000,20.9240000,38107700"
"AFKS,D,20200819,000000,20.9000000,21.1440000,20.6100000,20.8260000,38582900"
"AFKS,D,20200820,000000,20.8490000,20.9290000,20.3750000,20.5750000,30670800"
"AFKS,D,20200821,000000,20.5520000,20.7940000,20.4000000,20.7000000,23796300"
"AFKS,D,20200824,000000,20.8000000,21.4000000,20.7530000,21.3900000,40116100"
"AFKS,D,20200825,000000,21.4600000,21.5000000,20.9300000,21.3890000,26775300"
"AFKS,D,20200826,000000,21.3800000,21.4690000,21.2010000,21.3330000,17350400"
"AFKS,D,20200827,000000,21.3580000,21.7200000,21.1800000,21.2240000,26327900"
"AFKS,D,20200828,000000,21.3040000,21.4500000,21.0350000,21.2970000,18040200"
"AFKS,D,20200831,000000,21.4020000,21.6250000,21.3100000,21.3900000,25497300"
"AFKS,D,20200901,000000,21.4430000,21.9000000,20.9000000,21.6290000,56284500"
"AFKS,D,20200902,000000,21.5100000,21.7000000,20.6540000,20.9270000,49154500"
"AFKS,D,20200903,000000,20.5090000,21.2850000,20.4100000,20.5730000,43734000"
"AFKS,D,20200904,000000,20.5020000,20.9390000,20.2490000,20.7190000,33646300"
"AFKS,D,20200907,000000,20.5890000,20.8560000,20.0730000,20.6500000,37539500"
"AFKS,D,20200908,000000,20.7180000,20.7900000,20.0810000,20.4880000,22548400"
"AFKS,D,20200909,000000,20.4050000,20.7740000,20.2290000,20.6780000,16712200"
"AFKS,D,20200910,000000,20.6250000,20.8370000,20.4200000,20.6480000,13554300"
"AFKS,D,20200911,000000,20.7150000,21.0760000,20.6180000,20.9500000,21132500"
"AFKS,D,20200914,000000,21.0010000,21.1180000,20.8000000,20.9400000,13659000"
"AFKS,D,20200915,000000,20.8570000,21.0760000,20.8010000,21.0240000,21911500"
"AFKS,D,20200916,000000,21.0910000,21.5380000,21.0000000,21.3700000,36908500"
"AFKS,D,20200917,000000,21.2220000,21.3000000,20.8030000,20.8540000,37784400"
"AFKS,D,20200918,000000,20.8620000,20.9280000,20.5500000,20.6980000,24968400"
"AFKS,D,20200921,000000,20.7190000,20.7190000,19.8100000,20.1900000,24383500"
"AFKS,D,20200922,000000,20.1200000,20.9000000,19.9890000,20.9000000,41891100"
"AFKS,D,20200923,000000,20.9330000,22.7580000,20.9260000,21.7900000,160463400"
"AFKS,D,20200924,000000,21.8280000,22.0000000,21.1380000,21.7770000,41975600"
"AFKS,D,20200925,000000,21.7950000,21.9320000,20.9110000,21.1520000,31877900"
"AFKS,D,20200928,000000,21.2060000,21.6430000,21.0170000,21.3490000,33565700"
"AFKS,D,20200929,000000,21.3460000,21.4100000,20.8550000,21.1440000,23877000"
"AFKS,D,20200930,000000,21.0670000,21.4470000,21.0180000,21.0800000,19409600"
"AFKS,D,20201001,000000,21.1250000,22.2490000,20.4630000,21.9260000,95565600"
"AFKS,D,20201002,000000,21.7720000,23.3800000,21.3210000,23.2000000,181410200"
"AFKS,D,20201005,000000,23.2980000,23.8300000,22.8720000,23.1930000,77608700"
"AFKS,D,20201006,000000,23.2020000,23.5330000,22.7600000,23.0500000,47242200"
"AFKS,D,20201007,000000,23.2350000,23.8610000,23.2230000,23.5050000,39631600"
"AFKS,D,20201008,000000,23.5900000,24.1170000,23.5170000,23.7480000,43573400"
"AFKS,D,20201009,000000,23.7550000,23.8260000,23.3220000,23.5110000,33402600"
"AFKS,D,20201012,000000,23.4240000,24.6280000,23.4240000,24.4770000,68097500"
"AFKS,D,20201013,000000,24.5000000,25.2310000,24.4520000,24.9740000,73332100"
"AFKS,D,20201014,000000,24.9290000,26.4880000,24.6640000,26.3500000,124204400"
"AFKS,D,20201015,000000,26.3000000,26.9000000,25.0210000,25.6510000,147425100"
"AFKS,D,20201016,000000,25.7530000,25.8180000,24.7710000,24.8730000,87676400"
"AFKS,D,20201019,000000,25.1400000,25.2700000,24.8500000,25.0300000,29818100"
"AFKS,D,20201020,000000,25.1000000,25.8500000,24.9490000,25.8090000,46411800"
"AFKS,D,20201021,000000,25.8980000,25.9480000,25.1060000,25.5350000,37498200"
"AFKS,D,20201022,000000,25.4500000,25.8900000,25.2800000,25.5000000,28646100"
"AFKS,D,20201023,000000,25.3550000,25.7120000,25.2600000,25.5700000,21365200"
"AFKS,D,20201026,000000,25.7120000,25.7120000,25.0300000,25.1900000,17085100"
"AFKS,D,20201027,000000,25.3460000,25.3460000,24.5350000,24.6400000,28198800"
"AFKS,D,20201028,000000,24.5950000,25.2740000,23.8880000,24.6760000,66041400"
"AFKS,D,20201029,000000,24.8680000,25.7890000,24.7180000,25.5450000,62021400"
"AFKS,D,20201030,000000,25.4100000,25.5640000,24.9190000,25.2300000,35897800"
"AFKS,D,20201102,000000,25.0040000,26.0000000,24.7340000,25.5940000,46608500"
"AFKS,D,20201103,000000,26.0540000,26.5730000,25.4450000,25.6990000,76008900"
"AFKS,D,20201105,000000,26.0000000,26.6140000,25.9010000,26.2620000,54245900"
"AFKS,D,20201106,000000,26.3700000,26.8400000,26.2300000,26.8000000,58603300"
"AFKS,D,20201109,000000,26.9600000,28.3500000,26.7300000,27.3300000,155404100"
"AFKS,D,20201110,000000,27.4500000,28.2200000,27.0430000,28.2000000,60163600"
"AFKS,D,20201111,000000,28.3030000,29.5590000,28.2080000,29.4980000,81864200"
"AFKS,D,20201112,000000,29.5000000,31.9500000,28.9210000,31.4790000,132236400"
"AFKS,D,20201113,000000,31.3100000,33.7000000,31.0100000,32.4800000,233753000"
"AFKS,D,20201116,000000,32.7450000,33.3500000,31.1050000,32.0980000,145284800"
"AFKS,D,20201117,000000,32.0000000,32.0000000,31.1120000,31.7370000,66134400"
"AFKS,D,20201118,000000,31.7880000,32.6000000,30.8060000,32.3210000,141509600"
"AFKS,D,20201119,000000,32.3000000,32.6850000,32.0200000,32.3510000,51113200"
"AFKS,D,20201120,000000,32.4010000,33.4700000,32.2270000,33.4300000,113324000"
"AFKS,D,20201123,000000,33.5800000,34.4790000,32.2310000,33.6200000,181791800"
"AFKS,D,20201124,000000,33.0810000,33.8880000,32.5600000,33.1490000,158959300"
"AFKS,D,20201125,000000,33.4000000,33.4000000,30.0010000,31.2150000,326180200"
"AFKS,D,20201126,000000,31.3500000,31.3950000,29.7520000,30.1000000,121638300"
"AFKS,D,20201127,000000,30.1890000,31.1950000,30.1680000,30.8900000,74977400"
"AFKS,D,20201130,000000,30.8000000,31.1560000,30.1330000,30.7220000,47472900"
"AFKS,D,20201201,000000,30.6120000,30.8870000,30.1000000,30.3360000,45067000"
"AFKS,D,20201202,000000,30.3250000,30.7500000,29.5300000,30.0840000,73790700"
"AFKS,D,20201203,000000,30.0000000,30.7500000,29.4130000,30.0960000,165007800"
"AFKS,D,20201204,000000,30.1790000,30.6400000,29.5670000,29.7940000,80830400"
"AFKS,D,20201207,000000,29.9450000,30.0330000,29.0600000,29.2800000,40423400"
"AFKS,D,20201208,000000,29.3500000,29.3700000,28.8080000,29.2000000,45779900"
"AFKS,D,20201209,000000,29.2450000,29.4180000,28.3200000,28.3990000,107088800"
"AFKS,D,20201210,000000,28.5800000,29.1470000,27.8410000,28.4660000,127460900"
"AFKS,D,20201211,000000,28.5260000,28.5570000,27.5330000,27.7720000,58529500"
"AFKS,D,20201214,000000,27.8010000,28.1200000,27.1470000,27.3100000,96539700"
"AFKS,D,20201215,000000,27.3080000,28.4430000,27.0420000,28.3800000,102610500"
"AFKS,D,20201216,000000,28.3720000,29.1010000,28.3100000,28.9380000,104827500"
"AFKS,D,20201217,000000,29.0200000,29.4900000,28.6000000,28.8200000,77582300"
"AFKS,D,20201218,000000,28.8000000,28.8350000,28.1550000,28.2930000,41047300"
"AFKS,D,20201221,000000,28.4500000,28.8640000,27.0800000,27.9120000,71575500"
"AFKS,D,20201222,000000,27.7970000,28.7500000,27.4330000,28.6700000,56873600"
"AFKS,D,20201223,000000,28.6320000,28.9370000,28.4200000,28.8010000,29060700"
"AFKS,D,20201224,000000,28.9080000,28.9970000,28.2010000,28.4400000,21836000"
"AFKS,D,20201225,000000,28.4700000,28.5300000,28.2020000,28.3790000,11557500"
"AFKS,D,20201228,000000,28.4400000,29.2200000,28.0840000,28.9280000,70711200"
"AFKS,D,20201229,000000,29.0020000,29.2480000,28.7260000,28.8600000,36588300"
"AFKS,D,20201230,000000,28.9770000,29.1000000,28.6410000,28.7110000,23706300"
"AFKS,D,20210104,000000,28.9000000,29.3800000,28.8240000,29.0260000,29767700"
"AFKS,D,20210105,000000,28.9980000,29.7970000,28.7520000,29.6050000,30552400"
"AFKS,D,20210106,000000,29.6620000,29.7300000,29.1740000,29.2790000,27062300"
"AFKS,D,20210108,000000,29.4200000,29.6660000,29.3000000,29.4370000,36251300"
"AFKS,D,20210111,000000,29.3300000,30.4730000,29.0050000,30.2350000,112342700"
"AFKS,D,20210112,000000,30.3250000,31.2690000,30.3090000,31.1790000,97045900"
"AFKS,D,20210113,000000,31.0560000,31.3990000,30.5550000,30.7940000,56517500"
"AFKS,D,20210114,000000,30.6480000,31.2500000,30.3120000,30.9610000,50939400"
"AFKS,D,20210115,000000,30.8800000,31.6300000,30.7350000,30.9550000,51328500"
"AFKS,D,20210118,000000,31.0510000,31.2000000,30.0110000,31.0180000,57620400"
"AFKS,D,20210119,000000,31.1000000,31.5550000,30.7130000,31.0250000,48661300"
"AFKS,D,20210120,000000,31.1000000,32.1030000,31.0120000,31.8020000,65489300"
"AFKS,D,20210121,000000,31.8000000,32.5300000,31.1290000,31.7000000,89780500"
"AFKS,D,20210122,000000,31.6040000,31.8500000,30.6260000,31.5420000,77900700"
"AFKS,D,20210125,000000,31.7900000,32.7270000,31.6560000,32.5550000,96321100"
"AFKS,D,20210126,000000,32.6000000,33.0780000,32.2570000,32.8120000,51028700"
"AFKS,D,20210127,000000,32.9500000,33.2500000,31.5000000,31.5750000,81171100"
"AFKS,D,20210128,000000,31.5000000,32.7300000,31.0000000,32.3500000,67868300"
"AFKS,D,20210129,000000,32.2000000,32.2000000,31.3960000,31.4580000,49020600"
"AFKS,D,20210201,000000,31.5690000,32.6900000,31.4380000,32.4750000,56442300"
"AFKS,D,20210202,000000,32.6500000,33.8900000,32.5650000,33.3160000,114374900"
"AFKS,D,20210203,000000,33.6200000,34.0000000,33.1640000,33.6500000,61287400"
"AFKS,D,20210204,000000,33.6500000,34.0990000,33.3100000,33.9630000,42401200"
"AFKS,D,20210205,000000,34.0890000,35.0600000,33.8600000,34.9920000,66662900"
"AFKS,D,20210208,000000,35.1500000,35.9450000,34.8700000,35.5730000,75605500"
"AFKS,D,20210209,000000,35.8000000,36.1300000,35.5200000,35.6530000,57701400"
"AFKS,D,20210210,000000,35.7500000,36.2970000,34.7060000,35.5060000,69928600"
"AFKS,D,20210211,000000,35.4000000,35.6230000,34.7170000,34.8850000,35405900"
"AFKS,D,20210212,000000,35.0000000,35.1510000,33.8300000,35.1500000,59629000"
"AFKS,D,20210215,000000,35.6230000,35.9700000,35.2290000,35.7160000,29243900"
"AFKS,D,20210216,000000,35.8750000,35.9340000,35.3480000,35.8000000,37839200"
"AFKS,D,20210217,000000,35.7750000,36.4500000,35.2010000,35.6450000,63099000"
"AFKS,D,20210218,000000,35.6350000,36.1000000,35.2810000,35.3890000,29846300"
"AFKS,D,20210219,000000,35.3000000,36.6850000,34.6010000,36.5010000,65479900"
"AFKS,D,20210220,000000,36.6000000,36.6750000,36.3020000,36.6560000,7366300"
"AFKS,D,20210222,000000,36.7000000,37.0100000,36.0300000,36.2910000,28940700"
"AFKS,D,20210224,000000,35.9700000,36.0590000,35.3100000,35.7010000,48348800"
"AFKS,D,20210225,000000,35.8430000,36.2980000,35.4210000,35.7060000,43278900"
"AFKS,D,20210226,000000,35.5000000,35.6300000,34.6100000,35.0200000,42818600"
"AFKS,D,20210301,000000,35.5360000,35.6640000,34.9330000,35.3140000,24876800"
"AFKS,D,20210302,000000,34.9970000,35.9000000,34.9500000,35.1940000,29246300"
"AFKS,D,20210303,000000,35.6000000,35.7160000,35.1150000,35.2510000,27149600"
"AFKS,D,20210304,000000,35.3000000,35.4990000,34.3490000,34.4550000,54969900"
"AFKS,D,20210305,000000,34.6920000,35.0280000,34.1120000,34.6670000,35071400"
"AFKS,D,20210309,000000,34.5760000,34.7000000,33.7750000,34.3220000,46346600"
"AFKS,D,20210310,000000,34.4000000,35.3000000,34.2400000,35.0360000,29670300"
"AFKS,D,20210311,000000,35.0700000,35.4200000,34.9390000,35.2600000,20005300"
"AFKS,D,20210312,000000,35.3400000,36.1240000,34.7200000,35.8900000,33537000"
"AFKS,D,20210315,000000,35.6550000,36.1700000,35.4010000,35.8300000,30200000"
"AFKS,D,20210316,000000,35.8320000,35.8400000,35.2480000,35.6090000,19853200"
"AFKS,D,20210317,000000,35.5000000,35.9390000,34.9300000,35.3700000,23148200"
"AFKS,D,20210318,000000,35.4000000,35.6400000,34.3680000,34.4380000,34825400"
"AFKS,D,20210319,000000,34.5110000,34.9100000,34.0670000,34.4810000,41311400"
"AFKS,D,20210322,000000,34.4410000,34.6630000,34.1200000,34.3650000,18532200"
"AFKS,D,20210323,000000,34.3650000,34.4000000,33.7800000,33.9500000,20433200"
"AFKS,D,20210324,000000,34.0990000,34.4980000,33.7500000,34.0510000,21127300"
"AFKS,D,20210325,000000,33.9630000,34.2400000,33.7020000,34.0090000,19592200"
"AFKS,D,20210326,000000,34.1280000,34.6000000,34.0150000,34.5310000,18661900"
"AFKS,D,20210329,000000,34.5450000,35.0420000,34.4560000,34.7810000,19581800"
"AFKS,D,20210330,000000,34.9890000,34.9890000,33.9530000,34.2000000,25628600"
"AFKS,D,20210331,000000,34.2600000,34.4860000,33.9540000,34.2660000,30417400"
"AFKS,D,20210401,000000,34.4600000,35.3750000,34.2910000,35.2220000,43616700"
"AFKS,D,20210402,000000,35.2700000,35.6500000,34.7700000,35.2980000,18516600"
"AFKS,D,20210405,000000,35.2990000,35.5500000,34.8930000,35.3970000,14362100"
"AFKS,D,20210406,000000,35.5000000,35.5870000,34.5210000,34.7220000,32478800"
"AFKS,D,20210407,000000,34.4530000,35.0710000,34.2670000,34.8700000,23371400"
"AFKS,D,20210408,000000,35.0750000,36.2100000,34.8310000,36.1400000,83770500"
"AFKS,D,20210409,000000,36.2000000,36.6940000,35.9000000,36.3060000,63688700"
"AFKS,D,20210412,000000,36.2000000,36.6860000,36.0610000,36.3800000,37436600"
"AFKS,D,20210413,000000,36.4130000,36.8800000,36.1960000,36.8650000,36215900"
"AFKS,D,20210414,000000,36.9240000,37.9760000,36.8000000,37.7510000,56382700"
